seed,snr_db,method,estimator,equalizer,frames,bit_errors,total_bits,ber,symbol_errors,total_symbols,ser,evm_rms,evm_db,channel_mse,channel_nmse,pilot_nmse,data_nmse,deep_fade_nmse,estimator_time_ms
6101,0.0,LMMSE-train-prior+MMSE,LMMSE-train-prior,MMSE,100,85082,269200,0.31605497771173846,51057,67300,0.7586478454680535,2.8335249420242294,9.046540797187955,0.12759179193526507,0.12759179282933475,0.09496932681649924,0.09393689628690481,0.6190224128961563,0.02076400094665587
6101,0.0,PerfectCSI+ZF,PerfectCSI,ZF,100,81002,269200,0.30089895988112925,49681,67300,0.7382020802377415,4.244690041880885,12.556919648887865,0.0,0.0,0.0,0.0,0.0,0.004412998387124389
6101,0.0,PerfectCSI+MMSE,PerfectCSI,MMSE,100,81002,269200,0.30089895988112925,49681,67300,0.7382020802377415,4.244689879348792,12.556919316299187,0.0,0.0,0.0,0.0,0.0,0.004412998387124389
6101,0.0,ResidualCNN+ZF,ResidualCNN,ZF,100,85152,269200,0.3163150074294205,51155,67300,0.7601040118870728,3.5985632006257324,11.12258268982124,0.1357501696050167,0.13575017057359218,0.1000468822196126,0.10053439222276211,0.7395025975257158,2.466295000631362
6101,0.0,ResidualCNN+MMSE,ResidualCNN,MMSE,100,85152,269200,0.3163150074294205,51155,67300,0.7601040118870728,3.598563158092529,11.122582587158398,0.1357501696050167,0.13575017057359218,0.1000468822196126,0.10053439222276211,0.7395025975257158,2.466295000631362
6101,5.0,LS-linear+ZF,LS-linear,ZF,100,102913,269200,0.38229197622585437,56918,67300,0.8457355126300149,10.243688210653369,20.209127025655555,0.9405583959817886,0.9405584007501602,0.27218899354338644,0.9358902850747108,4.256684809923172,0.5558620003284886
6101,5.0,LS-linear+MMSE,LS-linear,MMSE,100,102913,269200,0.38229197622585437,56918,67300,0.8457355126300149,10.243688308386206,20.20912710852577,0.9405583959817886,0.9405584007501602,0.27218899354338644,0.9358902850747108,4.256684809923172,0.5558620003284886
6101,5.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,100,66058,269200,0.24538632986627043,44052,67300,0.6545616641901931,1.664539400123557,4.425881589778402,0.26237488523125646,0.26237488657236097,0.15487628296017647,0.17157293289899825,1.5471259191632272,0.09310499997809529
6101,5.0,Frame-LS-linear+MMSE,Frame-LS-linear,MMSE,100,66058,269200,0.24538632986627043,44052,67300,0.6545616641901931,1.6645393821289975,4.425881495879298,0.26237488523125646,0.26237488657236097,0.15487628296017647,0.17157293289899825,1.5471259191632272,0.09310499997809529
6101,5.0,Frame-LS-cubic+ZF,Frame-LS-cubic,ZF,100,66058,269200,0.24538632986627043,44052,67300,0.6545616641901931,1.664539400123557,4.425881589778402,0.3584390342235565,0.3584390363097191,0.15487628296017647,0.17157293289899825,1.5471259191632272,0.8330150012625381
6101,5.0,Frame-LS-cubic+MMSE,Frame-LS-cubic,MMSE,100,66058,269200,0.24538632986627043,44052,67300,0.6545616641901931,1.6645393821289975,4.425881495879298,0.3584390342235565,0.3584390363097191,0.15487628296017647,0.17157293289899825,1.5471259191632272,0.8330150012625381
6101,5.0,DFT-LS+ZF,DFT-LS,ZF,100,57325,269200,0.21294576523031203,39568,67300,0.5879346210995542,1.5341255570507286,3.7172180984240915,0.09887360907159745,0.09887360957451165,0.044631201727315786,0.04201772782951593,0.32982954852283003,0.06902500026626512
6101,5.0,DFT-LS+MMSE,DFT-LS,MMSE,100,57325,269200,0.21294576523031203,39568,67300,0.5879346210995542,1.5341255551278858,3.7172180875373684,0.09887360907159745,0.09887360957451165,0.044631201727315786,0.04201772782951593,0.32982954852283003,0.06902500026626512
6101,5.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,100,55583,269200,0.20647473997028232,38574,67300,0.5731649331352154,1.7440654818689192,4.83125573441333,0.02572151039261371,0.025721510597504674,0.020867733024060725,0.020666666417382656,0.18104176621884108,0.033116001286543906
6101,5.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,100,55583,269200,0.20647473997028232,38574,67300,0.5731649331352154,1.744065512834236,4.831255888628481,0.02572151039261371,0.025721510597504674,0.020867733024060725,0.020666666417382656,0.18104176621884108,0.033116001286543906
6101,5.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,100,56417,269200,0.20957280832095096,39076,67300,0.5806240713224369,1.8280289219118817,5.2396612516693,0.04490770443342626,0.044907704731449484,0.02882364371791482,0.028421375546604396,0.23642414923757316,0.025375000259373337
6101,5.0,LMMSE-train-prior+MMSE,LMMSE-train-prior,MMSE,100,56417,269200,0.20957280832095096,39076,67300,0.5806240713224369,1.8280288996925327,5.239661146093939,0.04490770443342626,0.044907704731449484,0.02882364371791482,0.028421375546604396,0.23642414923757316,0.025375000259373337
6101,5.0,PerfectCSI+ZF,PerfectCSI,ZF,100,53470,269200,0.19862555720653788,37608,67300,0.5588112927191679,1.39911637251262,2.9170767750141064,0.0,0.0,0.0,0.0,0.0,0.005198999133426696
6101,5.0,PerfectCSI+MMSE,PerfectCSI,MMSE,100,53470,269200,0.19862555720653788,37608,67300,0.5588112927191679,1.3991164070577728,2.917076989474738,0.0,0.0,0.0,0.0,0.0,0.005198999133426696
6101,5.0,ResidualCNN+ZF,ResidualCNN,ZF,100,56646,269200,0.21042347696879643,39197,67300,0.5824219910846954,1.562825604348053,3.8782103563528834,0.04866107290610671,0.04866107318550348,0.031633826084434984,0.031418735794723034,0.2870914502069354,2.9370579996611923
6101,5.0,ResidualCNN+MMSE,ResidualCNN,MMSE,100,56646,269200,0.21042347696879643,39197,67300,0.5824219910846954,1.5628256156732416,3.878210419296143,0.04866107290610671,0.04866107318550348,0.031633826084434984,0.031418735794723034,0.2870914502069354,2.9370579996611923
6101,10.0,LS-linear+ZF,LS-linear,ZF,100,93436,269200,0.3470876671619614,54263,67300,0.8062852897473997,3.0888293954930752,9.7958784338045,0.8111362227797508,0.8111362245678901,0.08702582128345966,0.8163169568777084,3.197864421606064,0.514049997436814
