training_regime,training_seed,scenario,test_seed,snr_db,method,estimator,equalizer,frames,bit_errors,total_bits,ber,symbol_errors,total_symbols,ser,evm_rms,evm_db,channel_mse,channel_nmse,pilot_nmse,data_nmse,deep_fade_nmse,estimator_time_ms
baseline,0,mismatch_8tap_uniform,8201,20.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,60,2436,161520,0.015081723625557207,1916,40380,0.04744923229321446,0.24893269995713288,-12.078361008917147,0.0008684867459426945,0.0008684867498232052,0.000703527365840273,0.0006962807710806374,0.005888951981129746,0.011853331428331634
baseline,0,mismatch_8tap_uniform,8201,20.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,60,2543,161520,0.015744180287270926,2007,40380,0.04970282317979197,0.25189575108245643,-11.975583160320076,0.0018565570644568652,0.001856557074158142,0.0010057189346601566,0.0010157436549585934,0.008206335708382539,0.007896668588121733
baseline,0,mismatch_8tap_uniform,8201,20.0,LMMSE-train-prior+MMSE,LMMSE-train-prior,MMSE,60,2543,161520,0.015744180287270926,2007,40380,0.04970282317979197,0.2518957515514558,-11.975583144148,0.0018565570644568652,0.001856557074158142,0.0010057189346601566,0.0010157436549585934,0.008206335708382539,0.007896668588121733
baseline,0,mismatch_8tap_uniform,8201,20.0,LMMSE-sample-100+ZF,LMMSE-sample-100,ZF,60,3129,161520,0.01937221396731055,2455,40380,0.060797424467558196,0.3077176246706367,-10.236952572418595,0.00507481259216244,0.0050748126270870365,0.0034073772102904817,0.003622700157575309,0.03208108269609511,0.007705000462010503
baseline,0,mismatch_8tap_uniform,8201,20.0,LMMSE-sample-100+MMSE,LMMSE-sample-100,MMSE,60,3129,161520,0.01937221396731055,2455,40380,0.060797424467558196,0.30771761584047663,-10.236952821665925,0.00507481259216244,0.0050748126270870365,0.0034073772102904817,0.003622700157575309,0.03208108269609511,0.007705000462010503
baseline,0,mismatch_8tap_uniform,8201,20.0,LMMSE-sample-1000+ZF,LMMSE-sample-1000,ZF,60,3124,161520,0.01934125804853888,2458,40380,0.0608717186726102,0.3069508042679909,-10.258624487003352,0.004893899417947978,0.004893899445111553,0.0034103027583720783,0.0036270393058657644,0.032284443344299994,0.0075016670355883735
baseline,0,mismatch_8tap_uniform,8201,20.0,LMMSE-sample-1000+MMSE,LMMSE-sample-1000,MMSE,60,3124,161520,0.01934125804853888,2458,40380,0.0608717186726102,0.3069508055380919,-10.258624451062879,0.004893899417947978,0.004893899445111553,0.0034103027583720783,0.0036270393058657644,0.032284443344299994,0.0075016670355883735
baseline,0,mismatch_8tap_uniform,8201,20.0,LMMSE-sample-10000+ZF,LMMSE-sample-10000,ZF,60,3131,161520,0.019384596334819218,2462,40380,0.06097077761267954,0.3064577647766294,-10.27258740746947,0.004796977698182066,0.004796977725345641,0.0034125905406350893,0.0036304794057893256,0.03234193064272404,0.007284999204178651
baseline,0,mismatch_8tap_uniform,8201,20.0,LMMSE-sample-10000+MMSE,LMMSE-sample-10000,MMSE,60,3131,161520,0.019384596334819218,2462,40380,0.06097077761267954,0.3064577728720938,-10.272587178020856,0.004796977698182066,0.004796977725345641,0.0034125905406350893,0.0036304794057893256,0.03234193064272404,0.007284999204178651
baseline,0,mismatch_8tap_uniform,8201,20.0,PerfectCSI+ZF,PerfectCSI,ZF,60,2369,161520,0.01466691431401684,1853,40380,0.045889053987122334,0.29196509536891424,-10.693381313138836,0.0,0.0,0.0,0.0,0.0,0.0015016659745015204
baseline,0,mismatch_8tap_uniform,8201,20.0,PerfectCSI+MMSE,PerfectCSI,MMSE,60,2369,161520,0.01466691431401684,1853,40380,0.045889053987122334,0.2919650985655214,-10.693381218040564,0.0,0.0,0.0,0.0,0.0,0.0015016659745015204
baseline,0,mismatch_8tap_uniform,8201,30.0,LS-linear+ZF,LS-linear,ZF,60,48731,161520,0.3017025755324418,29420,40380,0.7285785042100049,2.8055810595019515,8.960456419163012,0.6999978050589561,0.6999978095293045,0.0008619789053530743,0.7059503331780433,2.5481483389933905,0.2020249996955196
baseline,0,mismatch_8tap_uniform,8201,30.0,LS-linear+MMSE,LS-linear,MMSE,60,48731,161520,0.3017025755324418,29420,40380,0.7285785042100049,2.8055809757962105,8.960456160015685,0.6999978050589561,0.6999978095293045,0.0008619789053530743,0.7059503331780433,2.5481483389933905,0.2020249996955196
baseline,0,mismatch_8tap_uniform,8201,30.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,60,369,161520,0.002284546805349183,309,40380,0.007652303120356612,0.4578593159734408,-6.7853588976580586,0.1261420848740575,0.12614208611582095,0.0004882123743300326,0.0005459873005747795,0.0042126599398519225,0.03286166562854002
baseline,0,mismatch_8tap_uniform,8201,30.0,Frame-LS-linear+MMSE,Frame-LS-linear,MMSE,60,369,161520,0.002284546805349183,309,40380,0.007652303120356612,0.45785932908980614,-6.785358648832062,0.1261420848740575,0.12614208611582095,0.0004882123743300326,0.0005459873005747795,0.0042126599398519225,0.03286166562854002
baseline,0,mismatch_8tap_uniform,8201,30.0,Frame-LS-cubic+ZF,Frame-LS-cubic,ZF,60,369,161520,0.002284546805349183,309,40380,0.007652303120356612,0.4578593159734408,-6.7853588976580586,0.06882979877215499,0.06882979945512488,0.0004882123743300326,0.0005459873005747795,0.0042126599398519225,0.3305733339705815
baseline,0,mismatch_8tap_uniform,8201,30.0,Frame-LS-cubic+MMSE,Frame-LS-cubic,MMSE,60,369,161520,0.002284546805349183,309,40380,0.007652303120356612,0.45785932908980614,-6.785358648832062,0.06882979877215499,0.06882979945512488,0.0004882123743300326,0.0005459873005747795,0.0042126599398519225,0.3305733339705815
baseline,0,mismatch_8tap_uniform,8201,30.0,DFT-LS+ZF,DFT-LS,ZF,60,3821,161520,0.02365651312530956,3013,40380,0.0746161466072313,0.35416519651766154,-9.015882375226774,0.09082237536010022,0.0908223764776873,0.028101237559652267,0.024827564659062773,0.1400294842334309,0.03276833255464832
baseline,0,mismatch_8tap_uniform,8201,30.0,DFT-LS+MMSE,DFT-LS,MMSE,60,3821,161520,0.02365651312530956,3013,40380,0.0746161466072313,0.3541651843678273,-9.015882673201059,0.09082237536010022,0.0908223764776873,0.028101237559652267,0.024827564659062773,0.1400294842334309,0.03276833255464832
baseline,0,mismatch_8tap_uniform,8201,30.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,60,246,161520,0.0015230312035661219,204,40380,0.005052005943536404,0.12185735877235883,-18.282964786666764,8.801292497082614e-05,8.801292575905487e-05,7.03332241755561e-05,6.970663274235752e-05,0.0005049021581119935,0.011443333642091602
baseline,0,mismatch_8tap_uniform,8201,30.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,60,246,161520,0.0015230312035661219,204,40380,0.005052005943536404,0.1218573656429714,-18.282964296935315,8.801292497082614e-05,8.801292575905487e-05,7.03332241755561e-05,6.970663274235752e-05,0.0005049021581119935,0.011443333642091602
baseline,0,mismatch_8tap_uniform,8201,30.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,60,267,161520,0.0016530460624071322,222,40380,0.00549777117384844,0.31468145199626996,-10.042577091723766,0.00022089153311147431,0.00022089153480919776,0.00010893667677009944,0.0001105192427833875,0.0007811991471195749,0.008546666261584809
baseline,0,mismatch_8tap_uniform,8201,30.0,LMMSE-train-prior+MMSE,LMMSE-train-prior,MMSE,60,267,161520,0.0016530460624071322,222,40380,0.00549777117384844,0.3146814329517592,-10.042577617393526,0.00022089153311147431,0.00022089153480919776,0.00010893667677009944,0.0001105192427833875,0.0007811991471195749,0.008546666261584809
baseline,0,mismatch_8tap_uniform,8201,30.0,LMMSE-sample-100+ZF,LMMSE-sample-100,ZF,60,362,161520,0.002241208519068846,302,40380,0.007478949975235265,0.4400256818115362,-7.130439509205949,0.0019208009005524218,0.0019208009199549755,0.0004681933583924547,0.0005205367056381268,0.004014853343445187,0.007595000109480073
baseline,0,mismatch_8tap_uniform,8201,30.0,LMMSE-sample-100+MMSE,LMMSE-sample-100,MMSE,60,362,161520,0.002241208519068846,302,40380,0.007478949975235265,0.4400256821589994,-7.130439502347197,0.0019208009005524218,0.0019208009199549755,0.0004681933583924547,0.0005205367056381268,0.004014853343445187,0.007595000109480073
baseline,0,mismatch_8tap_uniform,8201,30.0,LMMSE-sample-1000+ZF,LMMSE-sample-1000,ZF,60,362,161520,0.002241208519068846,302,40380,0.007478949975235265,0.41408564322882363,-7.658196533376087,0.0018086233932990581,0.0018086234127016117,0.0004684071075947334,0.0005208213323688444,0.004017628306367745,0.007839999549711743
baseline,0,mismatch_8tap_uniform,8201,30.0,LMMSE-sample-1000+MMSE,LMMSE-sample-1000,MMSE,60,362,161520,0.002241208519068846,302,40380,0.007478949975235265,0.41408565792345686,-7.65819622514043,0.0018086233932990581,0.0018086234127016117,0.0004684071075947334,0.0005208213323688444,0.004017628306367745,0.007839999549711743
baseline,0,mismatch_8tap_uniform,8201,30.0,LMMSE-sample-10000+ZF,LMMSE-sample-10000,ZF,60,361,161520,0.002235017335314512,301,40380,0.00745418524021793,0.41727028384958753,-7.591650854516132,0.0016956540620109686,0.001695654079473267,0.00046844883909216153,0.0005208735781100889,0.00401810167337923,0.008688331096588323
baseline,0,mismatch_8tap_uniform,8201,30.0,LMMSE-sample-10000+MMSE,LMMSE-sample-10000,MMSE,60,361,161520,0.002235017335314512,301,40380,0.00745418524021793,0.41727024052491957,-7.591651756361575,0.0016956540620109686,0.001695654079473267,0.00046844883909216153,0.0005208735781100889,0.00401810167337923,0.008688331096588323
baseline,0,mismatch_8tap_uniform,8201,30.0,PerfectCSI+ZF,PerfectCSI,ZF,60,243,161520,0.0015044576523031204,195,40380,0.0048291233283803865,0.1788642246202334,-14.9495303159563,0.0,0.0,0.0,0.0,0.0,0.0015350015019066632
baseline,0,mismatch_8tap_uniform,8201,30.0,PerfectCSI+MMSE,PerfectCSI,MMSE,60,243,161520,0.0015044576523031204,195,40380,0.0048291233283803865,0.17886422499009783,-14.949530297995182,0.0,0.0,0.0,0.0,0.0,0.0015350015019066632
baseline,0,mismatch_8tap_uniform,8301,10.0,LS-linear+ZF,LS-linear,ZF,60,56238,161520,0.34817979197622584,32561,40380,0.8063645368994552,3.6468542112745794,11.238368041134304,0.8502852926651637,0.8502852976322174,0.08594856957594553,0.8415447115898133,3.3296070039272307,0.1978166663320735
baseline,0,mismatch_8tap_uniform,8301,10.0,LS-linear+MMSE,LS-linear,MMSE,60,56238,161520,0.34817979197622584,32561,40380,0.8063645368994552,3.6468543000364106,11.238368252542664,0.8502852926651637,0.8502852976322174,0.08594856957594553,0.8415447115898133,3.3296070039272307,0.1978166663320735
baseline,0,mismatch_8tap_uniform,8301,10.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,60,21623,161520,0.13387196631996037,16375,40380,0.4055225359088658,0.9093770833163511,-0.8251198879196389,0.16286886415133875,0.1628688648963968,0.0491665859396259,0.05368662364780903,0.45192342313627404,0.03326333341343949
baseline,0,mismatch_8tap_uniform,8301,10.0,Frame-LS-linear+MMSE,Frame-LS-linear,MMSE,60,21623,161520,0.13387196631996037,16375,40380,0.4055225359088658,0.9093770880873708,-0.8251198423493786,0.16286886415133875,0.1628688648963968,0.0491665859396259,0.05368662364780903,0.45192342313627404,0.03326333341343949
baseline,0,mismatch_8tap_uniform,8301,10.0,Frame-LS-cubic+ZF,Frame-LS-cubic,ZF,60,21623,161520,0.13387196631996037,16375,40380,0.4055225359088658,0.9093770833163511,-0.8251198879196389,0.17350373566150665,0.17350373628238838,0.0491665859396259,0.05368662364780903,0.45192342313627404,0.35932166695905227
baseline,0,mismatch_8tap_uniform,8301,10.0,Frame-LS-cubic+MMSE,Frame-LS-cubic,MMSE,60,21623,161520,0.13387196631996037,16375,40380,0.4055225359088658,0.9093770880873708,-0.8251198423493786,0.17350373566150665,0.17350373628238838,0.0491665859396259,0.05368662364780903,0.45192342313627404,0.35932166695905227
baseline,0,mismatch_8tap_uniform,8301,10.0,DFT-LS+ZF,DFT-LS,ZF,60,18926,161520,0.11717434373452204,14485,40380,0.35871718672610203,0.8734916041466084,-1.1748253005202027,0.08825688706710935,0.0882568873775502,0.03236549512948841,0.02948360083779941,0.18843319307391843,0.02979166553510974
baseline,0,mismatch_8tap_uniform,8301,10.0,DFT-LS+MMSE,DFT-LS,MMSE,60,18926,161520,0.11717434373452204,14485,40380,0.35871718672610203,0.8734916171040688,-1.1748251716728628,0.08825688706710935,0.0882568873775502,0.03236549512948841,0.02948360083779941,0.18843319307391843,0.02979166553510974
baseline,0,mismatch_8tap_uniform,8301,10.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,60,16907,161520,0.10467434373452204,13104,40380,0.324517087667162,0.7724681582673586,-2.2423882697464665,0.008777312678284943,0.008777312724851072,0.006569174192069719,0.006487616493056218,0.05603405608174702,0.012516666417165348
baseline,0,mismatch_8tap_uniform,8301,10.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,60,16907,161520,0.10467434373452204,13104,40380,0.324517087667162,0.7724681697447884,-2.2423881406904185,0.008777312678284943,0.008777312724851072,0.006569174192069719,0.006487616493056218,0.05603405608174702,0.012516666417165348
baseline,0,mismatch_8tap_uniform,8301,10.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,60,17227,161520,0.10665552253590886,13309,40380,0.3295938583457157,0.7610726807570534,-2.3714773417371875,0.01767805216368288,0.01767805222577105,0.009246238639267783,0.009302751941140741,0.07893805593096961,0.008083331340458244
baseline,0,mismatch_8tap_uniform,8301,10.0,LMMSE-train-prior+MMSE,LMMSE-train-prior,MMSE,60,17227,161520,0.10665552253590886,13309,40380,0.3295938583457157,0.7610726704709865,-2.371477459128922,0.01767805216368288,0.01767805222577105,0.009246238639267783,0.009302751941140741,0.07893805593096961,0.008083331340458244
baseline,0,mismatch_8tap_uniform,8301,10.0,LMMSE-sample-100+ZF,LMMSE-sample-100,ZF,60,17630,161520,0.1091505695889054,13591,40380,0.3365775136206043,1.140434489917947,1.1414068622353533,0.022667696808154385,0.02266769690128664,0.012822124307664733,0.012889489314208429,0.10746565973386168,0.007446668071982761
baseline,0,mismatch_8tap_uniform,8301,10.0,LMMSE-sample-100+MMSE,LMMSE-sample-100,MMSE,60,17630,161520,0.1091505695889054,13591,40380,0.3365775136206043,1.1404344499718662,1.141406557994067,0.022667696808154385,0.02266769690128664,0.012822124307664733,0.012889489314208429,0.10746565973386168,0.007446668071982761
baseline,0,mismatch_8tap_uniform,8301,10.0,LMMSE-sample-1000+ZF,LMMSE-sample-1000,ZF,60,17612,161520,0.10903912828132739,13587,40380,0.33647845468053494,0.9777639297244324,-0.195319763014208,0.02166230996760229,0.02166231006073455,0.012592377699911594,0.012644824486536284,0.10677723965297142,0.00772333344987904
baseline,0,mismatch_8tap_uniform,8301,10.0,LMMSE-sample-1000+MMSE,LMMSE-sample-1000,MMSE,60,17612,161520,0.10903912828132739,13587,40380,0.33647845468053494,0.9777639300138231,-0.195319760443428,0.02166230996760229,0.02166231006073455,0.012592377699911594,0.012644824486536284,0.10677723965297142,0.00772333344987904
baseline,0,mismatch_8tap_uniform,8301,10.0,LMMSE-sample-10000+ZF,LMMSE-sample-10000,ZF,60,17614,161520,0.10905151064883606,13585,40380,0.3364289252105003,1.247263041256623,1.9191610714856178,0.021130550000816584,0.02113055009394884,0.012571558270913859,0.012623672311504682,0.10715616463373105,0.0073133308130006
baseline,0,mismatch_8tap_uniform,8301,10.0,LMMSE-sample-10000+MMSE,LMMSE-sample-10000,MMSE,60,17614,161520,0.10905151064883606,13585,40380,0.3364289252105003,1.2472630453401279,1.9191610999229813,0.021130550000816584,0.02113055009394884,0.012571558270913859,0.012623672311504682,0.10715616463373105,0.0073133308130006
baseline,0,mismatch_8tap_uniform,8301,10.0,PerfectCSI+ZF,PerfectCSI,ZF,60,16118,161520,0.09978949975235266,12490,40380,0.3093115403665181,0.7340232619057159,-2.6858035330897607,0.0,0.0,0.0,0.0,0.0,0.0015600021773328383
baseline,0,mismatch_8tap_uniform,8301,10.0,PerfectCSI+MMSE,PerfectCSI,MMSE,60,16118,161520,0.09978949975235266,12490,40380,0.3093115403665181,0.7340232748837505,-2.685803379517277,0.0,0.0,0.0,0.0,0.0,0.0015600021773328383
baseline,0,mismatch_8tap_uniform,8301,20.0,LS-linear+ZF,LS-linear,ZF,60,50148,161520,0.31047548291233285,30256,40380,0.7492818226844973,2.9847911343338676,9.498278921167394,0.7138863608241082,0.7138863630592823,0.008369107265025377,0.7309301853179931,2.980206485589345,0.20005000017893812
baseline,0,mismatch_8tap_uniform,8301,20.0,LS-linear+MMSE,LS-linear,MMSE,60,50148,161520,0.31047548291233285,30256,40380,0.7492818226844973,2.984791183978484,9.49827906563568,0.7138863608241082,0.7138863630592823,0.008369107265025377,0.7309301853179931,2.980206485589345,0.20005000017893812
baseline,0,mismatch_8tap_uniform,8301,20.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,60,3346,161520,0.02071570084200099,2750,40380,0.06810302129767211,0.45287511077955395,-6.880430934458404,0.10532160333047311,0.10532160384270052,0.004665782558731735,0.005112217917727927,0.050024495972320435,0.03229166710904489
baseline,0,mismatch_8tap_uniform,8301,20.0,Frame-LS-linear+MMSE,Frame-LS-linear,MMSE,60,3346,161520,0.02071570084200099,2750,40380,0.06810302129767211,0.4528751009198604,-6.8804311235617766,0.10532160333047311,0.10532160384270052,0.004665782558731735,0.005112217917727927,0.050024495972320435,0.03229166710904489
baseline,0,mismatch_8tap_uniform,8301,20.0,Frame-LS-cubic+ZF,Frame-LS-cubic,ZF,60,3346,161520,0.02071570084200099,2750,40380,0.06810302129767211,0.45287511077955395,-6.880430934458404,0.05926349586807191,0.059263496186273794,0.004665782558731735,0.005112217917727927,0.050024495972320435,0.34386000043014064
baseline,0,mismatch_8tap_uniform,8301,20.0,Frame-LS-cubic+MMSE,Frame-LS-cubic,MMSE,60,3346,161520,0.02071570084200099,2750,40380,0.06810302129767211,0.4528751009198604,-6.8804311235617766,0.05926349586807191,0.059263496186273794,0.004665782558731735,0.005112217917727927,0.050024495972320435,0.34386000043014064
baseline,0,mismatch_8tap_uniform,8301,20.0,DFT-LS+ZF,DFT-LS,ZF,60,5200,161520,0.032194155522535906,4119,40380,0.10200594353640416,0.45743192493286794,-6.7934705707837475,0.07328512765816413,0.07328512803457367,0.022840977942299407,0.020230005496220352,0.1354555258449788,0.02889333263738081
baseline,0,mismatch_8tap_uniform,8301,20.0,DFT-LS+MMSE,DFT-LS,MMSE,60,5200,161520,0.032194155522535906,4119,40380,0.10200594353640416,0.45743192227299545,-6.793470621290407,0.07328512765816413,0.07328512803457367,0.022840977942299407,0.020230005496220352,0.1354555258449788,0.02889333263738081
baseline,0,mismatch_8tap_uniform,8301,20.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,60,2287,161520,0.014159237246161466,1889,40380,0.04678058444774641,0.30407811024511294,-10.340296848148371,0.00079000917612575,0.0007900091795211968,0.0006541727115594161,0.0006470989763329271,0.005668933929215806,0.013263333433618149
baseline,0,mismatch_8tap_uniform,8301,20.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,60,2287,161520,0.014159237246161466,1889,40380,0.04678058444774641,0.30407810717614747,-10.340296935812345,0.00079000917612575,0.0007900091795211968,0.0006541727115594161,0.0006470989763329271,0.005668933929215806,0.013263333433618149
baseline,0,mismatch_8tap_uniform,8301,20.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,60,2371,161520,0.014679296681525508,1941,40380,0.04806835066864785,0.31628225109351016,-9.998503576698345,0.0019715632020961492,0.001971563208887043,0.0009898354090789022,0.000988281397440005,0.008052599849179387,0.00819166743895039
